proj_id,display_name,policy_desc,aum,aum_year_ago,class_count,aum_growth_rate
M0407_2563,DAOL-OSHOP,ตราสารทุน,10613418.67,19710330.2,1,-0.46153014372128576
M0407_2564,LH-THAPE1UI,ทรัพย์สินทางเลือก,3781724371.2,3756013972.14,1,0.006845128705778247
M0408_2560,SCBROBO,ผสม,7739510120.84,1525220925.44,5,4.0743534865988575
M0408_2567,K-US500XRMF,ตราสารทุน,2455372767.5,473675678.09,1,4.183658104213388
M0408_2568,MEGATX8020U,ตราสารทุน,161326617.41,130012886.78,3,0.24085097566510627
M0409_2563,TTECHRMF,ตราสารทุน,535663249.48,341145909.53999996,2,0.5701881057354217
M0410_2558,K-GHRMF,ตราสารทุน,3017754853.73,2781080531.42,1,0.08510157100310778
M0410_2559,SCBTEQFUND,ตราสารทุน,4170427150.01,1096300493.5400002,4,2.804091282074969
M0411_2560,KFTHAICG,ตราสารทุน,52932747.52,49354038.74,1,0.0725109610350807
M0411_2564,SCBGPA,ทรัพย์สินทางเลือก,4212436974.88,3278697229.2,4,0.28478986634207515
M0411_2569,TLUSHDRMF,ตราสารทุน,33895519.63,0.0,1,
M0412_2548,PRINCIPAL TEQAF,ตราสารทุน,306699038.21999997,47797309.589999996,3,5.416659030619719
M0412_2558,KT-mai,ตราสารทุน,58705778.12,41741674.45,1,0.40640687977959145
M0412_2567,BCAP-EPE UI,ทรัพย์สินทางเลือก,1387730851.3,1260231485.51,1,0.1011713857779093
M0413_2548,ABSM-M,ตราสารทุน,794030649.62,1135759862.76,2,-0.30088157219217704
M0413_2558,LHMSFL,ผสม,10086764.59,15828278.08,3,-0.3627377192251098
M0413_2568,ES-DIV70THAIESGX,ผสม,1580708727.93,1952136865.14,6,-0.19026746732912225
M0414_2547,KKP INRMF FUND,ตราสารหนี้,4990438589.22,3646721095.8,2,0.3684727891495694
M0414_2548,PRINCIPAL TEQAF70,ผสม,187490898.12,206415799.78,2,-0.09168339671754944
M0414_2553,ES-GLOBALEQ,ตราสารทุน,214443742.23,458525577.77,1,-0.5323189095078865
M0415_2548,PRINCIPAL EQRMF,ตราสารทุน,1360499481.06,893705855.78,1,0.5223123718626599
M0415_2562,K-FIXEDPRO,ตราสารหนี้,760387360.53,759350864.77,1,0.0013649760711260672
M0415_2568,BCAPSETTHAIESGX,ตราสารทุน,71339396.04,47289977.84,1,0.5085521139673259
M0416_2560,SCBAEMH,ตราสารทุน,1434137057.24,5304267228.08,5,-0.7296257907882371
M0416_2564,B-USALPHARMF,ตราสารทุน,775282009.83,750556935.29,1,0.03294230374468099
M0416_2567,ES-GINCOME-UH,ตราสารหนี้,467831699.56,5124785864.059999,7,-0.9087119516854563
M0416_2568,FP ThaiESGX,ตราสารทุน,129268523.48,302449980.69,3,-0.5725953654052455
M0416_2569,SCBSB6M80,ตราสารหนี้,681062602.04,0.0,1,
M0417_2560,ASP-AIEQ,ตราสารทุน,897304091.13,235496714.22,1,2.8102616170336137
M0417_2564,DAOL-AQUA,ตราสารทุน,14748488.45,13370206.73,1,0.1030860440555057
M0417_2569,LHGAS,ตราสารทุน,113714237.05,0.0,1,
M0418_2560,KFINDIA,ตราสารทุน,1114569146.24,1425196967.72,3,-0.2179543098361596
M0419_2548,KFS100RMF,ตราสารทุน,4560624066.98,3380543898.02,1,0.3490799719096025
M0419_2560,B-THAICG,ตราสารทุน,108294621.12,154499410.23,1,-0.2990612652903717
M0419_2564,M-EDGE,ตราสารทุน,1036192802.85,1774957959.81,1,-0.4162155801363774
M0419_2568,ES-DIVTHAIESGX,ตราสารทุน,622942455.65,756554897.0600001,6,-0.1766064061302397
M0420_2548,PRINCIPAL FIRMF,ตราสารหนี้,182937723.51,167535146.44,1,0.09193639303330414
M0420_2559,TMSFOCUS,ตราสารทุน,87545724.62,258909831.84,3,-0.6618679020497718
M0420_2564,SCBASHARES,ตราสารทุน,1267639908.78,1139102775.29,8,0.11284068152434812
M0420_2565,K-GPE22B-UI,ทรัพย์สินทางเลือก,3451964697.0,0.0,1,
M0420_2569,A-HUMANOID,ตราสารทุน,124921417.11,0.0,1,
M0421_2569,MKAI6S45,ตราสารหนี้,1456709164.65,0.0,1,
M0422_2545,ES-FIXEDRMF,ตราสารหนี้,5112132456.53,5680717910.83,1,-0.10009042223624953
M0422_2563,M-EM,ตราสารทุน,962424525.04,1296084118.98,1,-0.2574366810408768
M0422_2565,ES-USTECH,ตราสารทุน,2145196250.64,1731062644.39,1,0.23923663744470347
M0423_2547,KKP BLRMF,ผสม,259754516.75,237112350.26,1,0.09549129965255831
M0423_2549,KT70/30,ผสม,1230570498.23,4.0,2,307642623.5575
M0423_2550,UOBSGC,ตราสารทุน,1082640095.95,540316685.43,1,1.003713979494087
M0423_2560,PRINCIPAL VNEQ,ตราสารทุน,6223069367.22,72989256132.12,10,-0.9147399261617979
M0423_2565,KFCORESSF,ผสม,53378625.82,18194047.65,1,1.9338510510056843
M0424_2550,ASP-BIC,ตราสารทุน,28642783.0,27986318.8,1,0.023456611235344038
M0424_2557,ES-PIPFRMF,ทรัพย์สินทางเลือก,935042334.86,848175046.67,1,0.10241669868861103
M0424_2562,SCBRMPIN,ทรัพย์สินทางเลือก,298893896.85,241692298.45,1,0.23667116729345672
M0424_2565,KFVIETRMF,ตราสารทุน,435741366.9,430643862.29,1,0.01183693779563777
M0424_2567,KKP INDIA-H FUND,ตราสารทุน,25581240.48,30562431.36,6,-0.16298411671917445
M0425_2559,K-S50,ตราสารทุน,531870577.33,19052189.98,2,26.91650607559184
M0425_2560,LHGLIFEE,ตราสารทุน,264903885.66,276127100.04,3,-0.04064510284710998
M0425_2562,SCBRMLEQ,ตราสารทุน,499925191.96,461154369.95,1,0.0840734134519936
M0425_2565,KFVIETSSF,ตราสารทุน,159145506.91,162774562.87,1,-0.02229498206607594
M0425_2569,SCBSB6M81,ตราสารหนี้,2720925329.0,0.0,1,
M0426_2547,KKP EQRMF,ตราสารทุน,1546696618.13,1327164296.79,1,0.1654145774347464
M0426_2562,SCBRMS&P500,ตราสารทุน,9266326177.94,5054198512.93,1,0.8333918136049157
M0426_2564,TSFRMF,ตราสารทุน,421519608.98,299179295.35,2,0.4089197198184389
M0427_2550,KF-BIC,ตราสารทุน,50483818.63,58493534.62,1,-0.13693335583213884
M0427_2564,KFFVPE-UI,ทรัพย์สินทางเลือก,1315020439.34,0.0,1,
M0427_2567,KKP INDIA-UH FUND,ตราสารทุน,59326641.900000006,67609662.66,6,-0.12251238113188345
M0427_2569,KFTGB6M62,ตราสารหนี้,2090915777.49,0.0,1,
M0428_2550,ASP-ASIAN,ตราสารทุน,64905319.62,57443069.12,1,0.12990689067137362
M0428_2558,ES-INCOMEAI,ผสม,163017210.87,165150164.85,1,-0.01291523978760345
M0428_2561,KTMUNG-RMF,ผสม,160938639.33,123967013.57,1,0.29823760930663545
M0428_2569,DAOL-AGRI,ตราสารทุน,19273614.61,0.0,1,
M0429_2556,SCBNKY225,ตราสารทุน,4628453872.63,1126020568.92,4,3.1104523313186796
M0429_2557,K-GPROP,ตราสารทุน,325622807.93,356781714.57,2,-0.08733324990478641
M0429_2559,SCBFLX,ผสม,365185878.05,353025244.86,1,0.03444692232937219
M0429_2562,ES-IALLO,ผสม,63855888.77,89048027.25,1,-0.2829050710946547
M0429_2568,K-HDThaiESGX,ตราสารทุน,4639233976.139999,2395280832.0,3,0.9368225696802133
M0430_2550,1GLOBALBOND,ตราสารหนี้,4763176.38,10176527.93,1,-0.5319448428025884
M0430_2556,PEQ,ตราสารทุน,38822564.86,69274478.07,1,-0.4395834376294998
M0430_2558,K-AEC,ตราสารทุน,65155876.08,88189706.6,1,-0.26118502269742216
M0430_2563,PRINCIPAL GCLOUD,ตราสารทุน,9238867542.59,13868152580.519999,7,-0.3338069011753272
M0430_2569,BYOU-COREPORT,ผสม,7022601732.42,0.0,6,
M0431_2560,K-ALLBASIC,ผสม,1077874113.78,1299929699.91,1,-0.17082122682893852
M0432_2564,B-USALPHASSF,ตราสารทุน,258355714.17,264273744.04,1,-0.022393559721559986
M0432_2565,KKP CHINA-H FUND,ตราสารทุน,132112545.05,334206256.11,5,-0.6046975703335825
M0432_2567,K-CHAPE24B-UI,ทรัพย์สินทางเลือก,435427105.65,0.0,1,
M0433_2555,LHDEBT,ตราสารหนี้,375903971.74999994,252237577.41,6,0.49027744244064864
M0433_2558,K-MSRMF,ตราสารทุน,2444291293.45,2288957654.03,1,0.067862172612287
M0433_2569,KF-ATECH,ตราสารทุน,3402108059.12,0.0,1,
M0434_2561,KTMEE-RMF,ผสม,98999766.86,84306950.44,1,0.17427764073208474
M0434_2568,BEQD-TESGX,ตราสารทุน,1599918351.1,1146880583.01,1,0.39501738437405365
M0435_2559,LHSMARTMIX,ผสม,106132795.79,108083591.12,1,-0.018048949982001683
M0435_2568,BM70-TESGX,ผสม,3608095714.97,2791565555.73,1,0.2924990092258377
M0436_2560,ES-THAICG,ตราสารทุน,214589214.05,305283256.19,1,-0.2970816128990529
M0436_2561,KTSUK-RMF,ผสม,77702713.4,79454786.0,1,-0.022051190220309658
M0436_2568,BMDIV-TESGX,ผสม,5065265174.68,4024284793.2,1,0.25867463039370087
M0437_2554,1DIV,ตราสารทุน,277157454.99,159206900.18,1,0.7408633336660948
M0437_2561,KTSRI-RMF,ผสม,59402301.84,58146074.46,1,0.021604680826118106
M0437_2565,DAOL-FXALPHA-UI,ผสม,14559712.42,19789604.34,2,-0.26427470858672053
M0437_2568,ASP-DEQ ThaiESGX,ตราสารทุน,73274072.1,71110438.5,3,0.03042638529081776
M0438_2566,TWBRMF,ตราสารทุน,20742788.14,10555531.899999999,2,0.9651106487584964
M0438_2569,K-GB6MDB,ตราสารหนี้,2180078013.19,0.0,1,
M0439_2559,B-BASICPLUS,ตราสารทุน,1916575215.21,0.0,1,
M0439_2562,BCAP-MFIX,ตราสารหนี้,3380611406.56,1406462170.12,1,1.403627682550157
M0439_2564,B-VIETNAMRMF,ตราสารทุน,3624260587.53,3822559213.51,1,-0.05187588076573335
M0439_2566,TNASDAQRMF,ตราสารทุน,170406185.92000002,122571012.77,3,0.39026497431134843
M0439_2568,TThaiESGX,ตราสารทุน,173599184.74,193103173.61,3,-0.10100294316959879
M0439_2569,KF-ATECH-USD,ตราสารทุน,13987374.35,0.0,1,
M0440_2559,KF-SINCOME,ตราสารหนี้,1121347167.24,815198851.01,1,0.3755504756302024
M0440_2561,K-CCTV,ผสม,6380304331.58,8052037625.56,2,-0.20761618011735694
M0441_2552,ASP-HSI,ตราสารทุน,141983356.85,69713184.52,1,1.036678683201833
M0442_2567,MEGA10EURO,ตราสารทุน,65678895.89,62154436.53999999,4,0.05670487170665317
M0442_2568,ASP-MIX ThaiESGX,ผสม,132877428.02000001,144403130.61,3,-0.07981615454811919
M0442_2569,DAOL-GAS,ตราสารทุน,276342035.69,0.0,1,
M0443_2564,KT-WTAI RMF,ตราสารทุน,360195748.66,265164216.79,1,0.35838746653083065
M0443_2565,ONE-CHINATOP10M2,ผสม,47489028.57,66616467.53,1,-0.28712778790598836
M0443_2568,SCBT70X,ผสม,3578510986.22,4159562666.13,6,-0.13969057003067176
M0444_2564,tsp4-explorer-SSF,ผสม,35518330.91,30165141.89,1,0.17746274953789043
M0444_2565,TUSTECH,ตราสารทุน,439025660.78,66368046.8,2,5.615015537567395
M0444_2568,MIF-Thai ESGX,ตราสารทุน,15740606.260000002,10512036.93,3,0.4973887900905616
M0445_2558,TGHRMF,ตราสารทุน,263961518.54999998,179839610.11,3,0.46776073629466985
M0445_2568,SCBTAPX,ตราสารทุน,1487788062.25,1479916617.9,6,0.005318843139398899
M0445_2569,UGOV6M47,ตราสารหนี้,238958651.03,0.0,1,
M0446_2564,tsp1-preserver-SSF,ตราสารหนี้,20356908.51,19907049.13,1,0.0225979941608756
M0446_2568,TThai70ESGX,ผสม,454666564.09000003,565598840.84,3,-0.19613243298951732
M0446_2569,UGOV6M48,ตราสารหนี้,181437899.99,0.0,1,
M0447_2547,TISCOSTF,ตราสารหนี้,3327381513.29,2791877780.65,1,0.19180772752714303
M0447_2551,K-GOLD,ทรัพย์สินทางเลือก,29459642542.49,18492350849.48,3,0.5930717939692562
M0447_2564,tsp2-nurturer-SSF,ผสม,13342782.54,11994827.27,1,0.1123780476081837
M0447_2568,MIX-Thai ESGX,ผสม,137027634.48,131579669.59,3,0.04140430590056776
M0447_2569,UGOV6M49,ตราสารหนี้,157202006.45,0.0,1,
M0448_2555,SCBSMART3FUND,ผสม,284044780.7,329185460.35,5,-0.13712841266441445
M0448_2559,TDSFOCUS,ตราสารทุน,73880673.91,4058273.9699999997,3,17.20494980283453
M0448_2564,tsp3-balancer-SSF,ผสม,45607239.27,35430405.61,1,0.28723446669003594
M0448_2566,K-CHAPE23A-UI,ทรัพย์สินทางเลือก,824666580.83,0.0,1,
M0448_2568,MEQUITY-Thai ESGX,ตราสารทุน,25972597.97,35823980.4,3,-0.2749940771517394
M0449_2555,SCBSMART4FUND,ผสม,218803277.89999998,292908108.45,5,-0.25299685605204014
M0449_2558,SCBGHCFUND,ตราสารทุน,4357960370.03,2743633396.2000003,5,0.5883901894713346
M0449_2563,ASP-EVOCHINARMF,ตราสารทุน,140440350.16,156918502.36,1,-0.10501089388551577
M0449_2564,tsp5-gogetter-SSF,ตราสารทุน,107523538.02,90501597.21,1,0.1880844243058195
M0449_2568,HIDIV-Thai ESGX,ตราสารทุน,99981471.91,122904091.09,3,-0.1865081868040851
M0450_2565,SCBINDO,ตราสารทุน,1398023838.16,897402613.6,8,0.5578557683844036
M0450_2567,K-GPIN,ตราสารทุน,564601893.8100001,216085667.04000002,3,1.6128613782860737
M0450_2568,SCBTS100X,ตราสารทุน,918237698.24,1047720383.9200001,6,-0.12358515465313968
M0451_2568,KF70-THAIESGX,ผสม,948236462.1,1040117070.23,3,-0.0883367947318493
M0451_2569,SCBSB6M82,ตราสารหนี้,1418402396.71,0.0,1,
M0452_2546,SCBDVFUND,ตราสารทุน,27993609279.53,7675417048.16,8,2.6471776196501016
M0452_2560,B-INDIAMRMF,ตราสารทุน,2759326353.63,2945168655.34,1,-0.06310073325445797
M0452_2566,ONE-LS6-UI,อื่น ๆ,1559910609.03,1537367098.06,1,0.014663713694957892
M0452_2568,SCBTAX,ตราสารทุน,375386240.46000004,321920673.36,6,0.16608304941077878
M0452_2569,B7/26,ตราสารหนี้,4161080665.47,0.0,1,
M0454_2560,ONE-GLOBHY,ตราสารหนี้,49205788.17,51486129.36,2,-0.04429039856648487
M0454_2568,UEQ-TESGX,ตราสารทุน,862764024.39,704301863.04,6,0.22499182476392288
M0454_2569,MKAI9S2,ตราสารหนี้,1484995368.69,0.0,1,
M0455_2561,K-GPE19A-UI,ผสม,3562111311.06,0.0,1,
M0455_2567,K-WPSPEEDRMF,ผสม,573326217.32,139865601.85,1,3.099122369879539
M0455_2568,K-70ThaiESGX,ผสม,8106939835.98,8927266662.0,3,-0.09189003275905505
M0456_2547,MVEQ,ตราสารทุน,881431636.94,20688355.65,3,41.605205162354224
M0456_2568,KFAEQ-THAIESGX,ตราสารทุน,4037636873.05,6206375703.72,3,-0.34943724553608535
M0457_2563,UCI-M,ตราสารทุน,2929454459.98,1583683111.12,2,0.849773126587335
M0457_2564,TLMSEQRMF,ตราสารทุน,15291592.48,15216231.35,1,0.00495268034946128
M0457_2565,SCBRMDIGI,ตราสารทุน,806822901.34,417860663.78,2,0.9308419558840919
M0457_2568,KFS50-THAIESGX,ตราสารทุน,1018180812.1099999,1161758500.3700001,3,-0.12358651838077639
M0458_2559,KFAFIX,ตราสารหนี้,36387603506.450005,54590371922.8,4,-0.3334428357090474
M0458_2569,SCBNDQPIN,ตราสารทุน,218943520.96,0.0,8,
M0459_2564,TNEXTGENRMF,ตราสารทุน,134773554.92,113860843.9,2,0.1836690323353556
M0459_2568,PRINCIPAL SEQTESGX,ตราสารทุน,120963811.73,165700181.22,3,-0.26998382959282075
M0460_2546,KFGROWTH,ตราสารทุน,382832430.53999996,403929697.96,2,-0.052230047769573074
M0460_2550,KFDIVRMF,ตราสารทุน,7178371846.38,5917947463.5,1,0.21298336807717422
M0460_2559,UGBFRMF,ผสม,136255170.19,132198540.96,1,0.03068588503731995
M0460_2563,LHGDYNAMIC,ผสม,16065581.100000001,24930977.04,3,-0.3555976135943687
M0460_2567,M-USEQH,ตราสารทุน,81746710.31,205337966.52,1,-0.6018918873337638
M0461_2563,DAOL-CYBER,ตราสารทุน,346894070.81,517644177.63,1,-0.32985999688389844
M0461_2568,UMIX-TESGX,ผสม,1953383666.12,3021092969.02,6,-0.35341822110371857
M0462_2558,ES-GER,ตราสารทุน,294528745.26,333469597.83,1,-0.11677482092341063
M0462_2560,SCBTHAICG,ตราสารทุน,630773246.3100001,485960514.17,4,0.29799279554087654
M0462_2562,BCAP-GFIO,ตราสารหนี้,244063693.4,244030918.84,1,0.0001343049485524883
M0462_2563,LHESPORT,ตราสารทุน,239429069.53000003,397023154.09999996,3,-0.3969392790887607
M0462_2568,ABALL-TESGX-M,ผสม,1349234119.82,600623976.89,3,1.2463873766849347
M0463_2559,K-MV,ตราสารทุน,60469775.339999996,1128064.66,2,52.604884085279295
M0463_2563,TGENOME,ตราสารทุน,1222690990.97,1091624816.56,1,0.12006522059751679
M0463_2564,KKP TECH RMF-H,ตราสารทุน,601408388.47,258648694.95,1,1.3251939801446118
M0463_2568,KTEQPLUSX,ตราสารทุน,214817496.32,155192361.25,2,0.38420148124397446
M0464_2548,SCBLT3FUND,ตราสารทุน,828950426.44,2353869841.52,6,-0.647835062152498
M0464_2569,B-WEALTHM,ผสม,4363559406.72,0.0,1,
M0465_2563,USUS-M,ตราสารทุน,873966573.11,1607236721.8899999,2,-0.4562303354528414
M0465_2564,SCBWORLD,ตราสารทุน,11667647806.66,6559396755.1,8,0.7787684206765326
M0465_2568,P-MESGX,ผสม,295229.98,245650.88,2,0.20182748785593585
M0465_2569,B-WEALTHB,ผสม,4706874392.7,0.0,1,
M0466_2550,BIC,ตราสารทุน,38426037.21,76707409.49,1,-0.4990570341837781
M0466_2564,SCBMEGA,ตราสารทุน,2051984965.84,5720689399.12,8,-0.6413046011280298
M0466_2568,KKP BL THAI ESGX FUND,ผสม,1266230067.17,1315258147.73,3,-0.037276393721352274
M0466_2569,B-WEALTHG,ผสม,2084934485.92,0.0,1,
M0467_2568,KTEQ70PLUSX,ผสม,1388733402.49,1126033964.33,2,0.23329619397076407
M0467_2569,SCBSB6M83,ตราสารหนี้,2292116292.05,0.0,1,
M0468_2558,TEURMF,ตราสารทุน,47673145.28,29665412.56,2,0.6070278875636175
M0468_2563,K-CHANGERMF,ตราสารทุน,3467456725.53,3708474643.88,1,-0.06499111939399282
M0469_2569,KFTGB5M3,ตราสารหนี้,2279644754.36,0.0,1,
M0470_2547,ES-JB25,ตราสารทุน,3735569005.17,3081840940.57,1,0.2121225842626031
M0470_2563,K-USARMF,ตราสารทุน,1303509166.2,1719842548.05,1,-0.24207645189499993
M0471_2561,KKP CorePath Extra FUND,ผสม,788986245.0200001,12172416.24,3,63.817553841717796
M0471_2563,KKP TECH-H FUND,ตราสารทุน,1916995966.01,1675485352.56,4,0.1441436734024515
M0471_2564,KT-CLIMATE RMF,ตราสารทุน,105449088.93,95081201.49,1,0.10904245295102255
M0472_2563,AIA-US500,ตราสารทุน,5798248144.68,4392765417.92,1,0.3199539681828729
M0472_2568,KTEQDIVX,ตราสารทุน,353534054.16999996,247992416.26999998,2,0.42558413473858914
M0473_2561,KFHHCARE,ตราสารทุน,1243069043.82,1660878845.8,3,-0.2515594698773783
M0473_2562,UFFF-M,ตราสารหนี้,230319179.63,231024268.06,2,-0.003052010232175606
M0473_2565,B-GLOB-INFRARMF,ตราสารทุน,329522694.82,237766997.66,1,0.38590594179604354
M0473_2568,MEGATX8020C,ตราสารทุน,105222066.36999999,156025443.06,3,-0.3256095652967538
M0474_2569,TLUSHD-UH,ตราสารทุน,171647155.67,0.0,1,
M0475_2558,UHCRMF,ตราสารทุน,568183250.71,530419090.36,1,0.07119683479787486
M0475_2560,KFTSTAR2,ตราสารทุน,751003500.0899999,1433668306.24,2,-0.47616649065807004
M0475_2563,ONE-DISCRMF,ตราสารทุน,50934835.46,31488817.36,2,0.6175531420466152
M0475_2569,K-GB6MDC,ตราสารหนี้,2707126913.74,0.0,1,
M0476_2565,B-GLOB-INFRASSF,ตราสารทุน,85714997.72,68189569.25,1,0.2570104000180351
M0478_2559,ES-LOWBETADIV,ตราสารทุน,559338873.83,0.0,1,
M0478_2564,AFMOAT-H,ตราสารทุน,875816478.67,455754492.64000005,5,0.9216847948042202
M0478_2567,KT-EURO50,ตราสารทุน,446697404.95,107811521.30000001,5,3.143317889996233
M0478_2569,TLUSHD-H,ตราสารทุน,81219817.08,0.0,1,
M0479_2563,ES-GINNO,ตราสารทุน,26088336737.08,5292548940.58,8,3.9292575335583075
M0479_2564,MRENEWRMF,ตราสารทุน,115743281.52,94977692.94,1,0.21863648123268464
M0479_2569,SCBSB3M95,ตราสารหนี้,1284598705.61,0.0,1,
M0481_2559,SCBAPLUSFUND,ผสม,497422355.42999995,562189025.06,3,-0.1152044361290897
M0482_2569,X-VOLT,ตราสารทุน,67299089.94,0.0,1,
M0484_2559,KF-CSINCOME,ตราสารหนี้,13603979438.13,10591113197.65,1,0.2844711584376709
M0484_2560,KTBTHAICG,ตราสารทุน,259991670.24,390831064.28,4,-0.33477224816056006
M0484_2564,TCYBER,ตราสารทุน,47229101.3,48645191.45,1,-0.029110588483458488
M0484_2568,DAOL-CYBERSECURE,ตราสารทุน,141982550.63,428040028.31,1,-0.6682960909273378
M0485_2557,ES-ASIA,ตราสารทุน,7057210840.169999,26376850538.620003,7,-0.7324467972460513
M0485_2560,TLEQ-THAICG,ตราสารทุน,11039953.04,8795230.03,1,0.25522050046938904
M0485_2566,AIA-SEL,ตราสารทุน,3711164541.99,3667974821.26,1,0.011774813850865984
M0485_2567,M-USEQUH,ตราสารทุน,24712730.13,110661745.5,1,-0.776682267044125
M0485_2569,SCBSB16M1,ตราสารหนี้,1434891476.53,0.0,1,
M0486_2561,ONE-DELIGHT,ผสม,34377944.59,66732321.44,4,-0.48483817364409065
M0487_2560,KF-GCHINARMF,ตราสารทุน,1116769388.87,1086516108.42,1,0.027844299974524755
M0487_2565,BCAP-VISPE22BUI,ทรัพย์สินทางเลือก,1286406723.24,1246863659.79,1,0.03171402353378405
M0488_2560,KFGTECHRMF,ตราสารทุน,4487309135.93,3504887778.18,1,0.2803003747698156
M0488_2561,ASP-AAA,ผสม,155564844.31,136287362.79999998,2,0.141447314805625
M0488_2564,KKP INCOME-H FUND,ผสม,722356707.38,1016265656.59,5,-0.289204842556806
M0488_2565,TGHIDIV,ตราสารทุน,501650407.03,512547181.59,1,-0.021260041907159688
M0488_2569,B8/26,ตราสารหนี้,5369509938.25,0.0,1,
M0489_2553,SCBFPFUND,ตราสารหนี้,42279662382.93,59420153217.91,8,-0.28846258225085897
M0489_2558,TISESG,ตราสารทุน,63204257.27,55378847.76,2,0.14130683151649603
M0489_2560,KFHAPPYRMF,ผสม,1220479084.59,1210926405.63,1,0.007888736190396317
M0489_2563,ES-CHINAARMF,ตราสารทุน,534909510.68,569380763.0,1,-0.060541652546136304
M0489_2564,M-META,ตราสารทุน,177095862.17,335756146.14,1,-0.4725461791065577
M0489_2569,LHSOLAR,ตราสารทุน,391085557.71,0.0,1,
M0490_2560,KFSTARRMF,ตราสารทุน,563567645.58,463160743.99,1,0.21678629480776523
M0490_2567,ES-LINK2Y4MA,ผสม,612909475.23,611799673.91,1,0.0018139946249191574
M0490_2569,SCBSB6M84,ตราสารหนี้,2836363279.65,0.0,1,
M0491_2560,LHTOPPICK,ตราสารทุน,38384942.940000005,35664349.19,3,0.07628328602061907
M0491_2566,BCAP-USL,ตราสารหนี้,2165028918.49,4858522984.0,1,-0.5543853706939673
M0492_2547,UTCG-M,ตราสารทุน,6692194179.06,7221996559.1,2,-0.07335954478854301
M0492_2565,KT-VIETNAM RMF,ตราสารทุน,306876264.73,257837003.42,1,0.19019481555996132
M0493_2557,FP HCARE,ตราสารทุน,36207713.66,23471616.48,2,0.5426169599717316
M0493_2562,MDIVA,ตราสารทุน,74557522.13,108520299.78,5,-0.3129624385377827
M0493_2563,ES-APLUS,ตราสารหนี้,895427057.89,318819494.77,1,1.808570594266738
M0493_2567,KT-BTCETFFOF-UI,อื่น ๆ,540440977.3,642649377.95,5,-0.15904224629616337
M0494_2559,KT-PIF RMF,ผสม,230056357.46,234917746.66,1,-0.020694005749322786
M0494_2560,UTHAICG,ตราสารทุน,207783827.06,246080782.42,1,-0.15562757474753308
M0494_2569,KTGOV6M33,ตราสารหนี้,4439004564.26,0.0,1,
M0495_2558,B-GLOBALRMF,ตราสารทุน,3862985558.51,2718337242.3,1,0.4210839988497921
M0495_2569,KTGOV3M61,ตราสารหนี้,1835665718.27,0.0,1,
M0496_2555,LHEQD,ตราสารทุน,306440740.09000003,339713405.22999996,4,-0.09794333879015749
M0496_2564,ASP-DIGIBLOC,ตราสารทุน,1048808463.45,1967149248.38,1,-0.4668383884376227
M0497_2546,M-BT,ผสม,449369245.22,474657534.1,2,-0.053276914539972964
M0497_2564,ASP-DIGIBLOCRMF,ตราสารทุน,294584695.71,208647472.22,1,0.4118776162281368
M0498_2554,I-ASEAN STAR 10,ผสม,5826324.47,5052055.06,1,0.15325830791717454
M0498_2558,PRINCIPAL GSA,ตราสารทุน,42576889.94,74392202.23,1,-0.42766998873935613
M0498_2564,ASP-DIGIBLOC-SSF,ตราสารทุน,90729209.38,86963639.05,1,0.04330051468792573
M0499_2559,TISCODS,ตราสารทุน,61275410.61,64738809.24,1,-0.05349802800914172
M0499_2563,ES-GTECHSSF,ตราสารทุน,500651995.0,279397988.31,1,0.79189548939956
M0499_2569,SCBSB3M96,ตราสารหนี้,3175082908.95,0.0,1,
M0500_2560,LHGINCOMERMF,ผสม,18906114.17,21750129.96,1,-0.13075856536169406
M0500_2569,DAOL-VOLT,ตราสารทุน,351322265.54,0.0,1,
M0501_2566,KKP PGE-UH FUND,ตราสารทุน,4797961942.54,2303318498.9500003,7,1.0830649103574768
M0501_2567,KKP CASH FUND,ตราสารหนี้,4460545306.080001,11668974246.48,6,-0.61774315275179
M0502_2563,DAOL-PLAY,ตราสารทุน,119960245.46,53369663.78,1,1.247723462424256
M0502_2564,UINFRA,ตราสารทุน,1730222482.98,984495029.25,3,0.7574720354841242
M0503_2561,LHEQDPLUS,ตราสารทุน,208818184.67000002,172922550.29,2,0.2075821477291493
M0503_2562,TGREIT,ทรัพย์สินทางเลือก,71117104.98,82638059.77,1,-0.1394146331855486
M0503_2564,KT-TRIGB1,ตราสารหนี้,172895886.36,187891690.61,1,-0.07981089638033145
M0503_2565,BCARESSF,ตราสารทุน,256047727.87,197829549.04,1,0.29428454501621815
M0503_2568,KFCHINA-T10PLUS,ตราสารทุน,3048692378.4300003,0.0,3,
M0503_2569,KFSGB6M31,ตราสารหนี้,1652127615.38,0.0,1,
M0504_2559,LHSTPLUS,ตราสารหนี้,7862152297.490001,6192611124.870001,4,0.2696021337291785
M0504_2563,BCAP-CTECH,ตราสารทุน,3023282873.61,2661695722.46,1,0.13584841726980468
M0505_2559,KT-SMARTTHEQ,ตราสารทุน,236640086.98,4.0,2,59160020.745
M0505_2563,TCHARMF,ตราสารทุน,195445520.94,143359591.31,2,0.36332364757771707
M0506_2563,DAOL-GLOBALEQRMF,ตราสารทุน,14272731.69,10066270.06,1,0.4178768903404524
M0506_2569,ES-GOVCP6M56,ตราสารหนี้,124119412.52,0.0,1,
M0509_2554,KT-PROPERTY,ตราสารทุน,860566363.21,1967257487.44,6,-0.5625552990880424
